0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -320.000000 -300.000000 -280.000000 -260.000000 -200.000000 -180.000000 
0.000000 -0.771149 -0.807804 -0.880890 -0.939822 -0.903415 -0.757728 -0.649173 -0.673062 -0.725276 -0.419111 -0.683563 -0.571306 -0.328053 -0.771149 -0.807804 
