0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 
0.000000 -0.068034 -0.026114 -0.012823 -0.226891 -1.006714 -0.235476 -0.112279 0.052010 0.058291 0.064264 0.044998 0.015679 0.024284 -0.017205 -0.028947 -0.002204 -0.044092 -0.070001 -0.068034 -0.026114 
