0.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -280.000000 -260.000000 
0.000000 0.629702 0.574297 0.526002 0.518894 0.849819 0.835990 0.761645 -0.368419 -0.368419 
