0.000000 1.800634 1.845102 1.889571 1.934039 1.978507 2.022976 2.067444 2.111913 2.156381 2.200849 2.245318 2.289786 2.334255 2.378723 2.467660 2.512128 2.556597 
0.885101 -0.945169 1.501023 0.810216 0.915945 0.537835 0.677863 1.735942 0.513787 0.495194 0.163842 0.954620 0.923876 0.732274 0.160676 2.197417 0.928887 0.769202 
