0.000000 -560.000000 -540.000000 -520.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 
0.000000 0.026811 0.024021 0.024021 0.642185 -0.075144 -0.054004 0.035898 -0.123450 -0.021714 -0.060429 -0.105255 -0.133314 -0.099936 -0.042967 -0.019780 0.026811 0.024021 
