0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.228917 -0.246009 -0.536800 1.823691 3.440251 1.077727 0.785858 1.582006 1.444764 1.213636 0.843415 1.093391 1.210831 0.402793 -0.388600 -0.170251 0.235162 0.377236 0.228917 -0.246009 -0.536800 1.823691 3.440251 1.077727 0.785858 1.582006 1.444764 1.213636 0.843415 1.093391 1.210831 0.402793 -0.388600 -0.170251 0.235162 0.377236 0.228917 -0.246009 -0.536800 1.823691 3.440251 1.077727 0.785858 1.582006 1.444764 1.213636 0.843415 1.093391 1.210831 0.402793 -0.388600 -0.170251 0.235162 0.377236 0.228917 -0.246009 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.263074 -0.201378 -0.318576 1.597814 2.550147 0.923184 0.551658 1.490096 1.310441 1.068853 0.750906 0.958869 0.973397 0.438758 -0.165645 -0.014204 0.227820 0.345453 0.263074 -0.201378 -0.318576 1.597814 2.550147 0.923184 0.551658 1.490096 1.310441 1.068853 0.750906 0.958869 0.973397 0.438758 -0.165645 -0.014204 0.227820 0.345453 0.263074 -0.201378 -0.318576 1.597814 2.550147 0.923184 0.551658 1.490096 1.310441 1.068853 0.750906 0.958869 0.973397 0.438758 -0.165645 -0.014204 0.227820 0.345453 0.263074 -0.201378 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.200144 -0.240831 -0.589364 1.880296 3.290704 1.169753 0.916830 1.597796 1.491611 1.286092 0.897293 1.126503 1.342368 0.353416 -0.479152 -0.260271 0.214382 0.376748 0.200144 -0.240831 -0.589364 1.880296 3.290704 1.169753 0.916830 1.597796 1.491611 1.286092 0.897293 1.126503 1.342368 0.353416 -0.479152 -0.260271 0.214382 0.376748 0.200144 -0.240831 -0.589364 1.880296 3.290704 1.169753 0.916830 1.597796 1.491611 1.286092 0.897293 1.126503 1.342368 0.353416 -0.479152 -0.260271 0.214382 0.376748 0.200144 -0.240831 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.188942 -0.165539 -0.648289 1.841446 2.020509 1.322827 1.155170 1.573663 1.523070 1.399878 0.997550 1.141707 1.571630 0.223842 -0.512437 -0.320330 0.133075 0.341097 0.188942 -0.165539 -0.648289 1.841446 2.020509 1.322827 1.155170 1.573663 1.523070 1.399878 0.997550 1.141707 1.571630 0.223842 -0.512437 -0.320330 0.133075 0.341097 0.188942 -0.165539 -0.648289 1.841446 2.020509 1.322827 1.155170 1.573663 1.523070 1.399878 0.997550 1.141707 1.571630 0.223842 -0.512437 -0.320330 0.133075 0.341097 0.188942 -0.165539 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.294101 -0.010564 -0.777589 1.601237 1.076894 1.398737 1.350244 1.509089 1.538024 1.533308 1.061770 1.177031 1.774467 0.073779 -0.434021 -0.176376 -0.065991 0.180207 0.294101 -0.010564 -0.777589 1.601237 1.076894 1.398737 1.350244 1.509089 1.538024 1.533308 1.061770 1.177031 1.774467 0.073779 -0.434021 -0.176376 -0.065991 0.180207 0.294101 -0.010564 -0.777589 1.601237 1.076894 1.398737 1.350244 1.509089 1.538024 1.533308 1.061770 1.177031 1.774467 0.073779 -0.434021 -0.176376 -0.065991 0.180207 0.294101 -0.010564 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.278493 -0.028938 -0.755509 1.639661 1.108698 1.396202 1.331310 1.516547 1.536128 1.518619 1.056639 1.168294 1.753917 0.090544 -0.446483 -0.204201 -0.037143 0.206153 0.278493 -0.028938 -0.755509 1.639661 1.108698 1.396202 1.331310 1.516547 1.536128 1.518619 1.056639 1.168294 1.753917 0.090544 -0.446483 -0.204201 -0.037143 0.206153 0.278493 -0.028938 -0.755509 1.639661 1.108698 1.396202 1.331310 1.516547 1.536128 1.518619 1.056639 1.168294 1.753917 0.090544 -0.446483 -0.204201 -0.037143 0.206153 0.278493 -0.028938 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.224625 -0.095868 -0.693959 1.749899 1.374193 1.375420 1.260803 1.543733 1.528914 1.462490 1.036463 1.149387 1.677426 0.149231 -0.482990 -0.279813 0.052970 0.282796 0.224625 -0.095868 -0.693959 1.749899 1.374193 1.375420 1.260803 1.543733 1.528914 1.462490 1.036463 1.149387 1.677426 0.149231 -0.482990 -0.279813 0.052970 0.282796 0.224625 -0.095868 -0.693959 1.749899 1.374193 1.375420 1.260803 1.543733 1.528914 1.462490 1.036463 1.149387 1.677426 0.149231 -0.482990 -0.279813 0.052970 0.282796 0.224625 -0.095868 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.260997 -0.049536 -0.734043 1.677241 1.163734 1.391864 1.310673 1.524843 1.533841 1.501676 1.051099 1.160768 1.731254 0.108456 -0.458791 -0.231176 -0.007461 0.232210 0.260997 -0.049536 -0.734043 1.677241 1.163734 1.391864 1.310673 1.524843 1.533841 1.501676 1.051099 1.160768 1.731254 0.108456 -0.458791 -0.231176 -0.007461 0.232210 0.260997 -0.049536 -0.734043 1.677241 1.163734 1.391864 1.310673 1.524843 1.533841 1.501676 1.051099 1.160768 1.731254 0.108456 -0.458791 -0.231176 -0.007461 0.232210 0.260997 -0.049536 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.262450 -0.047808 -0.735739 1.674255 1.158313 1.392290 1.312409 1.524147 1.534035 1.503112 1.051570 1.161328 1.733162 0.106968 -0.457808 -0.229054 -0.009868 0.230123 0.262450 -0.047808 -0.735739 1.674255 1.158313 1.392290 1.312409 1.524147 1.534035 1.503112 1.051570 1.161328 1.733162 0.106968 -0.457808 -0.229054 -0.009868 0.230123 0.262450 -0.047808 -0.735739 1.674255 1.158313 1.392290 1.312409 1.524147 1.534035 1.503112 1.051570 1.161328 1.733162 0.106968 -0.457808 -0.229054 -0.009868 0.230123 0.262450 -0.047808 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.233022 -0.084353 -0.703059 1.732888 1.308551 1.380535 1.274103 1.538971 1.530047 1.472328 1.040628 1.151645 1.691521 0.138750 -0.477269 -0.269157 0.038585 0.271119 0.233022 -0.084353 -0.703059 1.732888 1.308551 1.380535 1.274103 1.538971 1.530047 1.472328 1.040628 1.151645 1.691521 0.138750 -0.477269 -0.269157 0.038585 0.271119 0.233022 -0.084353 -0.703059 1.732888 1.308551 1.380535 1.274103 1.538971 1.530047 1.472328 1.040628 1.151645 1.691521 0.138750 -0.477269 -0.269157 0.038585 0.271119 0.233022 -0.084353 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 0.000000 20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 360.000000 380.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
