0.000000 1.807171 1.977055 2.146939 2.231881 
-4.826184 -4.475827 -4.041639 -4.653662 -4.493960 
0.000000 1.892113 1.977055 2.061997 2.146939 
-4.318243 -4.351450 -4.366598 -4.668484 -4.577904 
