0.000000 -4.222015 -4.709883 -4.826337 -4.820903 -4.474190 -5.114869 -5.182282 -4.383134 -4.222015 -4.709883 -4.826337 -4.820903 -4.474190 -5.114869 -5.182282 -4.383134 -4.222015 -4.709883 -4.826337 -4.820903 -4.474190 -5.114869 -5.182282 -4.383134 
0.000000 -560.000000 -420.000000 -400.000000 -380.000000 -360.000000 -260.000000 -240.000000 -220.000000 -200.000000 -60.000000 -40.000000 -20.000000 0.000000 100.000000 120.000000 140.000000 160.000000 300.000000 320.000000 340.000000 360.000000 460.000000 480.000000 500.000000 
0.000000 -4.187376 -4.886566 -4.857049 -4.791454 -4.521100 -4.975743 -5.098499 -4.382402 -4.187376 -4.886566 -4.857049 -4.791454 -4.521100 -4.975743 -5.098499 -4.382402 -4.187376 -4.886566 -4.857049 -4.791454 -4.521100 -4.975743 -5.098499 -4.382402 
0.000000 -560.000000 -420.000000 -400.000000 -380.000000 -360.000000 -260.000000 -240.000000 -220.000000 -200.000000 -60.000000 -40.000000 -20.000000 0.000000 100.000000 120.000000 140.000000 160.000000 300.000000 320.000000 340.000000 360.000000 460.000000 480.000000 500.000000 
0.000000 -4.196843 -4.768785 -4.874665 -4.836594 -4.429878 -5.070116 -5.211569 -4.374035 -4.196843 -4.768785 -4.874665 -4.836594 -4.429878 -5.070116 -5.211569 -4.374035 -4.196843 -4.768785 -4.874665 -4.836594 -4.429878 -5.070116 -5.211569 -4.374035 
0.000000 -560.000000 -420.000000 -400.000000 -380.000000 -360.000000 -260.000000 -240.000000 -220.000000 -200.000000 -60.000000 -40.000000 -20.000000 0.000000 100.000000 120.000000 140.000000 160.000000 300.000000 320.000000 340.000000 360.000000 460.000000 480.000000 500.000000 
0.000000 -5.024627 -4.767083 -4.158971 -4.203052 -4.678101 -4.712951 -4.568624 -4.512792 -5.024627 -4.767083 -4.158971 -4.203052 -4.678101 -4.712951 -4.568624 -4.512792 -5.024627 -4.767083 -4.158971 -4.203052 -4.678101 -4.712951 -4.568624 -4.512792 
0.000000 -560.000000 -420.000000 -400.000000 -380.000000 -360.000000 -260.000000 -240.000000 -220.000000 -200.000000 -60.000000 -40.000000 -20.000000 0.000000 100.000000 120.000000 140.000000 160.000000 300.000000 320.000000 340.000000 360.000000 460.000000 480.000000 500.000000 
0.000000 -4.198310 -4.763779 -4.874565 -4.836957 -4.429204 -5.074131 -5.213281 -4.374376 -4.198310 -4.763779 -4.874565 -4.836957 -4.429204 -5.074131 -5.213281 -4.374376 -4.198310 -4.763779 -4.874565 -4.836957 -4.429204 -5.074131 -5.213281 -4.374376 
0.000000 -560.000000 -420.000000 -400.000000 -380.000000 -360.000000 -260.000000 -240.000000 -220.000000 -200.000000 -60.000000 -40.000000 -20.000000 0.000000 100.000000 120.000000 140.000000 160.000000 300.000000 320.000000 340.000000 360.000000 460.000000 480.000000 500.000000 
0.000000 -4.238754 -4.685780 -4.756373 -4.795854 -4.542980 -5.130388 -5.122410 -4.391007 -4.238754 -4.685780 -4.756373 -4.795854 -4.542980 -5.130388 -5.122410 -4.391007 -4.238754 -4.685780 -4.756373 -4.795854 -4.542980 -5.130388 -5.122410 -4.391007 
