0.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -320.000000 -300.000000 -280.000000 -180.000000 
0.000000 -0.246511 -0.077389 -0.101451 -0.113675 -0.065305 0.008102 0.013585 0.029301 -0.061900 -0.088670 -0.124468 -0.246511 
