0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.410894 -1.211598 -0.721285 -0.380809 -0.499199 -0.345095 0.090697 0.246033 0.203065 1.488581 -1.272461 0.913757 0.142968 -0.327154 -0.952756 -1.615281 0.410894 -1.211598 -0.721285 -0.380809 -0.499199 -0.345095 0.090697 0.246033 0.203065 1.488581 -1.272461 0.913757 0.142968 -0.327154 -0.952756 -1.615281 0.410894 -1.211598 -0.721285 -0.380809 -0.499199 -0.345095 0.090697 0.246033 0.203065 1.488581 -1.272461 0.913757 0.142968 -0.327154 -0.952756 -1.615281 0.410894 -1.211598 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.317768 -1.144978 -0.272782 -0.440856 -0.535058 -0.390802 -0.105898 0.097182 0.347523 1.425420 -1.571684 0.303636 0.194134 -0.139683 -0.886388 -1.698213 0.317768 -1.144978 -0.272782 -0.440856 -0.535058 -0.390802 -0.105898 0.097182 0.347523 1.425420 -1.571684 0.303636 0.194134 -0.139683 -0.886388 -1.698213 0.317768 -1.144978 -0.272782 -0.440856 -0.535058 -0.390802 -0.105898 0.097182 0.347523 1.425420 -1.571684 0.303636 0.194134 -0.139683 -0.886388 -1.698213 0.317768 -1.144978 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.459773 -1.241607 -0.942881 -0.313015 -0.429457 -0.305209 0.177603 0.292907 0.138302 1.517809 -1.002037 1.063690 -0.070761 -0.708053 -1.017744 -1.579452 0.459773 -1.241607 -0.942881 -0.313015 -0.429457 -0.305209 0.177603 0.292907 0.138302 1.517809 -1.002037 1.063690 -0.070761 -0.708053 -1.017744 -1.579452 0.459773 -1.241607 -0.942881 -0.313015 -0.429457 -0.305209 0.177603 0.292907 0.138302 1.517809 -1.002037 1.063690 -0.070761 -0.708053 -1.017744 -1.579452 0.459773 -1.241607 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.549166 -1.285938 -1.273806 -0.244049 -0.338191 -0.232128 0.290558 0.280584 0.076160 1.563733 -0.335544 0.921345 -0.656013 -1.648004 -1.173481 -1.559970 0.549166 -1.285938 -1.273806 -0.244049 -0.338191 -0.232128 0.290558 0.280584 0.076160 1.563733 -0.335544 0.921345 -0.656013 -1.648004 -1.173481 -1.559970 0.549166 -1.285938 -1.273806 -0.244049 -0.338191 -0.232128 0.290558 0.280584 0.076160 1.563733 -0.335544 0.921345 -0.656013 -1.648004 -1.173481 -1.559970 0.549166 -1.285938 
0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 -160.000000 -140.000000 -120.000000 -100.000000 -80.000000 -60.000000 -40.000000 -20.000000 40.000000 60.000000 80.000000 100.000000 120.000000 140.000000 160.000000 180.000000 200.000000 220.000000 240.000000 260.000000 280.000000 300.000000 320.000000 340.000000 400.000000 420.000000 440.000000 460.000000 480.000000 500.000000 520.000000 540.000000 
0.000000 0.641644 -1.313102 -1.422330 -0.566182 -0.721856 -0.261397 0.376088 0.258206 0.034707 1.598072 0.550632 0.376877 -0.804550 -1.688892 -1.312258 -1.698731 0.641644 -1.313102 -1.422330 -0.566182 -0.721856 -0.261397 0.376088 0.258206 0.034707 1.598072 0.550632 0.376877 -0.804550 -1.688892 -1.312258 -1.698731 0.641644 -1.313102 -1.422330 -0.566182 -0.721856 -0.261397 0.376088 0.258206 0.034707 1.598072 0.550632 0.376877 -0.804550 -1.688892 -1.312258 -1.698731 0.641644 -1.313102 
