0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 
0.000000 0.167318 0.064152 0.042397 -0.055077 -0.062137 -0.015365 -0.004681 0.009945 0.046619 -0.005688 0.144603 0.156074 0.050347 -0.040076 -0.020191 -0.004476 0.167318 0.064152 
