0.000000;1.637971;1.731313;1.824655;1.917997;2.011339;2.104681;2.198023;2.291365;2.384707;2.478050;2.571392;2.664734;2.758076;2.851418;2.944760;3.038102;3.131444;3.224786;3.318128
N;Y
-0.016731;-0.350464;0.084209;0.127165;0.229202;0.137952;0.148748;0.231189;0.206513;0.334628;0.080245;0.036017;-0.320088;0.286277;0.170739;-0.280485;-0.123667;-1.343898;-0.631938;0.535823
-1.040076;0.000000;0.000000;0.000000;-4.608059;-2.071705;0.000000;-0.368607;-4.325724;0.000000;0.000000;0.000000;-1.490467;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
