0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 
0.000000 0.041876 0.099320 0.110345 0.211806 -0.138172 -0.022352 -0.018867 -0.014815 -0.008763 0.004663 0.077842 -0.020537 -0.006228 0.023017 -0.017474 -0.011387 0.041876 0.099320 
