0.000000 1.940986 2.009960 2.078934 2.423802 
-0.269679 -0.146933 0.311685 -0.292916 0.304841 
0.000000 1.940986 2.216881 
-0.187304 -0.237284 -0.257164 
0.000000 1.940986 2.009960 2.147907 2.285855 
0.050181 0.228250 -0.146141 0.027435 -0.002229 
0.000000 2.078934 2.216881 
0.088218 0.609071 -0.261398 
0.000000 2.078934 2.285855 
-0.123949 0.301038 -0.401516 
0.000000 2.285855 2.354828 
0.000000 0.054846 -0.379056 
