0.000000 -560.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -200.000000 -180.000000 
0.000000 0.004438 -0.159093 -0.153307 -0.182907 -0.158215 -0.120056 -0.108168 -0.112096 -0.118374 -0.027488 -0.043952 0.047270 0.083780 -0.065488 0.004438 -0.159093 
