0.000000 -560.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -320.000000 -300.000000 -280.000000 -260.000000 -220.000000 -200.000000 
0.000000 0.286773 -0.223484 -0.134255 -0.158061 -0.109224 0.112006 0.074092 -0.083119 -0.980611 -0.731364 -1.207939 -1.505110 0.286773 0.286773 
