0.000000 -560.000000 -540.000000 -520.000000 -440.000000 -420.000000 -400.000000 -380.000000 -360.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -240.000000 -220.000000 -200.000000 -180.000000 
0.000000 0.059095 0.071835 0.066884 -0.152855 0.052210 0.051837 0.024816 0.002446 0.165656 0.198640 0.276190 -0.193613 -0.172615 -0.013713 0.038606 0.059095 0.071835 
