0.000000 1.551455 1.656165 1.760876 1.865586 1.970297 2.075007 2.179718 2.284428 2.389139 2.493850 2.598560 2.703271 2.807981 2.912692 3.017402 3.122113 3.226823 3.436244 
0.014026 -0.291487 -0.299517 -0.060685 -0.035799 -0.013940 0.049967 -0.009827 -0.031882 0.001620 0.060036 -0.075208 0.027173 -0.175202 0.008534 0.018651 -0.227542 0.043886 0.031131 
