0.000000 -540.000000 -520.000000 -500.000000 -480.000000 -460.000000 -440.000000 -420.000000 -400.000000 -380.000000 -340.000000 -320.000000 -300.000000 -280.000000 -260.000000 -180.000000 
0.000000 -0.080386 -0.085038 -0.104394 -0.068760 -0.022334 -0.010349 0.005710 0.052758 -0.070131 0.398863 -0.012344 0.056580 0.170473 0.452460 -0.080386 
